city,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver
King's Landing,17,2014-01-19,4.9,1.12,2014-06-30,iPhone,15.5,False,83.5,2.32,4.7
Winterfell,0,2014-01-09,4.6,1.0,2014-06-22,iPhone,0.0,True,85.7,4.53,4.6
Astapor,2,2014-01-26,4.0,1.0,2014-02-01,iPhone,0.0,False,0.0,2.35,5.0
Winterfell,1,2014-01-05,4.0,1.0,2014-06-23,iPhone,0.0,True,60.0,10.07,4.8
King's Landing,1,2014-01-16,4.7,1.0,2014-06-13,iPhone,0.0,True,66.7,3.62,5.0
Winterfell,1,2014-01-20,5.0,1.0,2014-01-22,iPhone,0.0,False,100.0,56.53,5.0
Winterfell,1,2014-01-10,,1.0,2014-01-11,,0.0,True,0.0,1.83,5.0
Winterfell,2,2014-01-05,4.8,1.0,2014-06-22,iPhone,0.0,True,42.9,2.76,4.7
Astapor,1,2014-01-06,3.0,1.0,2014-01-09,Android,0.0,False,100.0,6.62,5.0
Astapor,0,2014-01-11,4.3,1.04,2014-05-30,iPhone,14.3,False,100.0,2.8,4.7
King's Landing,0,2014-01-07,5.0,1.0,2014-06-01,iPhone,0.0,False,0.0,4.31,5.0
Astapor,2,2014-01-03,5.0,1.4,2014-06-13,iPhone,32.4,True,61.8,2.19,4.9
Winterfell,1,2014-01-04,5.0,1.0,2014-03-14,iPhone,0.0,False,66.7,3.15,5.0
Astapor,0,2014-01-08,5.0,1.0,2014-04-30,iPhone,0.0,True,100.0,7.45,5.0
Astapor,2,2014-01-11,3.0,1.25,2014-01-12,iPhone,50.0,False,0.0,4.62,5.0
Winterfell,1,2014-01-05,5.0,1.0,2014-04-16,Android,0.0,False,33.3,1.82,3.7
Winterfell,0,2014-01-08,5.0,1.0,2014-05-25,iPhone,0.0,False,20.0,1.8900000000000001,5.0
Winterfell,1,2014-01-26,5.0,1.0,2014-05-18,iPhone,0.0,False,0.0,3.48,4.0
Winterfell,2,2014-01-18,4.0,1.25,2014-04-13,Android,50.0,False,25.0,2.67,4.3
Winterfell,5,2014-01-05,5.0,1.75,2014-06-01,Android,83.3,False,16.7,1.77,4.8
Winterfell,0,2014-01-10,5.0,1.0,2014-02-18,Android,0.0,True,100.0,0.53,5.0
Winterfell,0,2014-01-25,5.0,1.0,2014-04-24,iPhone,0.0,False,100.0,7.41,5.0
Winterfell,1,2014-01-05,,1.0,2014-01-05,Android,0.0,False,0.0,4.67,5.0
Astapor,1,2014-01-10,4.5,1.38,2014-06-29,iPhone,50.0,True,0.0,7.02,4.5
Winterfell,23,2014-01-26,4.9,1.02,2014-06-27,iPhone,1.6,True,80.6,5.06,4.6
Winterfell,0,2014-01-21,3.0,1.5,2014-06-22,iPhone,100.0,True,0.0,6.07,5.0
King's Landing,0,2014-01-13,5.0,1.0,2014-06-25,Android,0.0,False,100.0,10.16,5.0
King's Landing,6,2014-01-24,5.0,1.38,2014-02-12,iPhone,33.3,False,50.0,2.01,5.0
Winterfell,1,2014-01-14,5.0,1.0,2014-01-15,Android,0.0,True,100.0,16.34,5.0
Astapor,1,2014-01-04,,1.0,2014-01-05,iPhone,0.0,True,0.0,6.28,5.0
Winterfell,1,2014-01-18,,1.5,2014-01-18,iPhone,100.0,True,0.0,1.9500000000000002,5.0
King's Landing,2,2014-01-12,5.0,1.0,2014-01-14,Android,0.0,False,100.0,1.82,5.0
Winterfell,0,2014-01-29,3.0,1.0,2014-05-14,Android,0.0,True,100.0,8.44,5.0
Winterfell,1,2014-01-27,,1.0,2014-01-27,iPhone,0.0,False,100.0,3.85,5.0
Winterfell,0,2014-01-27,,1.38,2014-04-06,Android,50.0,True,50.0,24.6,5.0
Astapor,0,2014-01-15,4.5,1.0,2014-06-25,iPhone,0.0,True,100.0,17.58,5.0
Astapor,1,2014-01-12,,1.0,2014-01-14,iPhone,0.0,True,100.0,6.31,5.0
Winterfell,0,2014-01-02,5.0,1.0,2014-03-01,iPhone,0.0,False,0.0,14.22,5.0
Winterfell,0,2014-01-21,,1.0,2014-06-21,iPhone,0.0,True,50.0,8.27,4.3
King's Landing,0,2014-01-23,,1.0,2014-06-02,iPhone,0.0,False,100.0,16.48,5.0
Astapor,8,2014-01-26,4.3,1.05,2014-06-24,Android,10.0,True,100.0,4.43,4.6
Astapor,2,2014-01-07,3.3,1.5,2014-05-01,iPhone,37.5,False,75.0,7.02,4.6
Winterfell,4,2014-01-11,4.7,1.0,2014-06-15,iPhone,0.0,False,30.0,8.03,5.0
King's Landing,3,2014-01-27,4.2,1.0,2014-06-19,iPhone,0.0,True,100.0,4.46,5.0
Astapor,3,2014-01-25,4.8,1.13,2014-06-12,Android,13.8,True,55.2,4.75,4.4
King's Landing,2,2014-01-14,5.0,1.0,2014-01-18,Android,0.0,False,50.0,26.8,5.0
King's Landing,1,2014-01-02,5.0,1.0,2014-01-04,Android,0.0,False,100.0,2.24,5.0
Winterfell,5,2014-01-15,4.5,1.0,2014-05-17,Android,0.0,False,70.0,8.76,5.0
Winterfell,0,2014-01-10,4.9,1.0,2014-06-01,Android,0.0,False,50.0,2.42,5.0
Astapor,0,2014-01-26,,1.0,2014-04-26,iPhone,0.0,True,0.0,14.2,5.0
Winterfell,1,2014-01-19,5.0,1.0,2014-03-01,iPhone,0.0,True,25.0,4.49,5.0
Winterfell,3,2014-01-02,5.0,1.0,2014-06-25,iPhone,0.0,True,100.0,1.65,4.8
Astapor,2,2014-01-04,5.0,1.0,2014-06-19,iPhone,0.0,True,83.3,1.8,4.4
Winterfell,1,2014-01-04,2.5,1.0,2014-06-10,iPhone,0.0,True,42.9,6.39,4.9
Astapor,6,2014-01-19,4.9,1.1400000000000001,2014-06-27,Android,16.7,False,44.4,2.8,4.8
Winterfell,4,2014-01-27,4.3,1.0,2014-02-07,Android,0.0,False,100.0,0.96,5.0
Astapor,1,2014-01-31,4.6,1.0,2014-06-29,iPhone,0.0,True,50.0,3.34,4.8
King's Landing,2,2014-01-11,4.9,1.03,2014-06-30,Android,2.8,True,83.3,3.23,4.5
Astapor,0,2014-01-03,5.0,1.0,2014-03-19,Android,0.0,True,100.0,13.4,5.0
Winterfell,0,2014-01-29,4.0,1.0,2014-03-19,Android,0.0,False,100.0,17.44,4.0
Winterfell,1,2014-01-07,5.0,1.0,2014-01-08,iPhone,0.0,False,100.0,1.9,5.0
King's Landing,10,2014-01-21,4.8,1.12,2014-06-30,iPhone,19.0,True,66.7,3.85,4.9
Winterfell,1,2014-01-09,,1.0,2014-03-15,Android,0.0,False,50.0,20.57,5.0
Astapor,6,2014-01-06,4.5,1.3599999999999999,2014-05-31,Android,31.8,False,59.1,2.8,5.0
Astapor,2,2014-01-11,5.0,1.0,2014-06-27,iPhone,0.0,False,100.0,1.79,5.0
Winterfell,1,2014-01-03,5.0,1.0,2014-01-04,iPhone,0.0,False,100.0,3.13,5.0
Winterfell,0,2014-01-18,,1.0,2014-06-27,iPhone,0.0,False,100.0,6.74,
Astapor,0,2014-01-20,4.0,1.0,2014-05-21,iPhone,0.0,False,100.0,10.18,5.0
Winterfell,1,2014-01-19,4.0,1.0,2014-01-19,Android,0.0,False,0.0,15.44,5.0
Winterfell,0,2014-01-13,4.2,1.0,2014-04-03,Android,0.0,False,50.0,2.7199999999999998,5.0
Winterfell,1,2014-01-18,5.0,1.0,2014-01-18,iPhone,0.0,True,0.0,8.1,5.0
Astapor,7,2014-01-24,4.6,1.07,2014-06-20,iPhone,8.1,True,94.6,2.02,4.5
Winterfell,0,2014-01-14,4.0,1.0,2014-06-11,Android,0.0,False,71.4,2.84,4.7
Winterfell,0,2014-01-13,5.0,1.0,2014-05-17,iPhone,0.0,False,0.0,5.88,4.7
Winterfell,1,2014-01-08,4.0,1.75,2014-02-28,iPhone,50.0,False,100.0,2.68,5.0
King's Landing,1,2014-01-31,,1.75,2014-03-06,iPhone,50.0,False,100.0,2.42,5.0
Astapor,0,2014-01-29,5.0,1.0,2014-05-26,iPhone,0.0,False,100.0,4.13,4.7
Winterfell,1,2014-01-21,5.0,1.31,2014-06-11,Android,25.0,False,100.0,3.62,4.8
Astapor,1,2014-01-09,,1.0,2014-06-26,iPhone,0.0,True,66.7,6.39,5.0
Winterfell,0,2014-01-31,,1.0,2014-04-18,iPhone,0.0,True,100.0,4.61,4.0
Winterfell,0,2014-01-21,5.0,1.0,2014-06-28,iPhone,0.0,True,100.0,7.5,5.0
Astapor,0,2014-01-17,5.0,1.0,2014-05-16,Android,0.0,False,50.0,14.06,5.0
Winterfell,2,2014-01-18,3.8,1.05,2014-06-08,iPhone,18.8,False,43.8,3.2800000000000002,4.9
King's Landing,2,2014-01-17,5.0,1.0,2014-06-08,iPhone,0.0,True,42.9,1.98,4.4
King's Landing,1,2014-01-18,,1.0,2014-01-19,Android,0.0,True,0.0,2.32,5.0
King's Landing,0,2014-01-03,4.3,1.0,2014-06-02,iPhone,0.0,False,85.7,5.19,4.4
Astapor,1,2014-01-12,,1.0,2014-05-08,iPhone,0.0,False,100.0,4.45,5.0
Astapor,7,2014-01-14,4.9,1.11,2014-01-17,Android,28.6,False,100.0,2.01,4.9
Winterfell,13,2014-01-29,4.8,1.0,2014-07-01,Android,0.0,True,83.9,4.89,4.5
Winterfell,1,2014-01-31,5.0,1.0,2014-02-17,Android,0.0,True,0.0,0.74,5.0
King's Landing,9,2014-01-25,4.9,1.06,2014-06-29,iPhone,7.0,True,66.3,5.13,4.9
Winterfell,8,2014-01-03,4.3,1.0,2014-06-22,iPhone,0.0,True,60.7,2.93,4.3
Winterfell,5,2014-01-12,4.6,1.0,2014-06-27,iPhone,0.0,True,76.9,5.13,4.8
Winterfell,14,2014-01-19,4.6,1.05,2014-06-29,iPhone,7.7,False,56.4,3.7199999999999998,4.9
Winterfell,2,2014-01-18,4.4,1.0,2014-06-28,iPhone,0.0,False,44.4,4.25,4.7
Astapor,0,2014-01-02,3.0,1.0,2014-04-17,Android,0.0,False,100.0,10.01,5.0
Winterfell,0,2014-01-23,,1.0,2014-06-19,Android,0.0,False,100.0,6.79,5.0
King's Landing,0,2014-01-21,4.0,1.0,2014-04-25,iPhone,0.0,False,100.0,0.99,3.0
Winterfell,12,2014-01-23,4.8,1.0,2014-01-26,Android,0.0,True,58.3,6.0,4.8
Astapor,2,2014-01-04,5.0,1.0,2014-01-12,iPhone,0.0,True,0.0,2.01,5.0
Winterfell,0,2014-01-15,5.0,1.0,2014-05-25,iPhone,0.0,False,0.0,1.26,5.0
Astapor,0,2014-01-18,5.0,1.0,2014-04-25,Android,0.0,False,100.0,7.37,3.0
Astapor,0,2014-01-11,5.0,1.0,2014-05-30,Android,0.0,False,100.0,5.05,4.0
Winterfell,0,2014-01-21,5.0,1.0,2014-05-09,Android,0.0,False,100.0,8.62,5.0
Astapor,0,2014-01-01,5.0,1.25,2014-05-03,Android,50.0,True,0.0,6.52,5.0
Winterfell,1,2014-01-11,5.0,1.0,2014-04-10,Android,0.0,True,75.0,11.11,5.0
King's Landing,0,2014-01-13,5.0,1.06,2014-06-20,iPhone,25.0,True,75.0,8.57,5.0
Winterfell,1,2014-01-22,5.0,1.0,2014-01-22,Android,0.0,True,100.0,13.61,5.0
King's Landing,0,2014-01-05,4.0,1.0,2014-03-26,Android,0.0,False,100.0,0.81,2.0
Astapor,1,2014-01-28,5.0,1.0,2014-01-28,iPhone,0.0,False,100.0,32.69,5.0
King's Landing,0,2014-01-24,4.5,1.19,2014-06-18,iPhone,22.2,True,88.9,3.2,5.0
Winterfell,2,2014-01-21,5.0,1.0,2014-06-05,iPhone,0.0,True,88.9,3.23,4.6
Winterfell,0,2014-01-14,5.0,1.0,2014-05-18,iPhone,0.0,True,0.0,4.89,5.0
Astapor,0,2014-01-28,5.0,1.08,2014-05-26,iPhone,33.3,False,0.0,2.02,5.0
Winterfell,7,2014-01-11,4.7,1.0,2014-06-28,iPhone,0.0,False,65.9,1.99,4.4
Winterfell,1,2014-01-29,5.0,1.0,2014-05-11,iPhone,0.0,False,80.0,4.18,4.2
Winterfell,0,2014-01-01,4.9,1.01,2014-06-30,iPhone,3.4,True,55.2,2.7199999999999998,4.7
Winterfell,2,2014-01-28,5.0,1.35,2014-06-22,iPhone,40.0,False,20.0,4.52,5.0
Astapor,3,2014-01-14,3.6,1.15,2014-06-29,iPhone,9.5,True,33.3,5.67,4.7
King's Landing,0,2014-01-04,,1.0,2014-06-24,iPhone,0.0,False,100.0,4.55,5.0
King's Landing,1,2014-01-04,5.0,1.0,2014-01-11,iPhone,0.0,False,0.0,1.15,5.0
Astapor,1,2014-01-22,5.0,1.0,2014-01-22,Android,0.0,False,100.0,1.54,5.0
Winterfell,0,2014-01-21,,1.0,2014-04-11,iPhone,0.0,False,100.0,2.17,5.0
King's Landing,1,2014-01-15,,1.0,2014-01-17,Android,0.0,False,100.0,27.68,5.0
Astapor,2,2014-01-26,5.0,1.0,2014-01-27,Android,0.0,False,0.0,9.36,5.0
Winterfell,0,2014-01-19,3.0,1.0,2014-06-21,iPhone,0.0,True,0.0,2.4,5.0
Winterfell,0,2014-01-15,5.0,1.0,2014-05-23,Android,0.0,False,100.0,4.45,5.0
Astapor,0,2014-01-18,5.0,1.0,2014-05-31,iPhone,0.0,True,75.0,2.24,5.0
King's Landing,5,2014-01-24,4.7,1.19,2014-06-04,iPhone,25.0,True,75.0,7.93,5.0
King's Landing,0,2014-01-23,5.0,1.0,2014-03-02,iPhone,0.0,True,0.0,2.5700000000000003,5.0
Astapor,1,2014-01-14,,1.0,2014-01-28,Android,0.0,True,100.0,1.46,5.0
Astapor,0,2014-01-25,5.0,1.0,2014-05-25,iPhone,0.0,False,0.0,3.2,5.0
Astapor,3,2014-01-11,4.6,1.0,2014-03-07,iPhone,0.0,False,42.9,2.55,4.7
Astapor,0,2014-01-15,5.0,1.0,2014-03-28,Android,0.0,False,50.0,4.83,5.0
Winterfell,0,2014-01-08,5.0,1.0,2014-06-28,iPhone,0.0,False,55.0,2.91,4.7
Winterfell,3,2014-01-23,4.3,1.06,2014-06-28,Android,3.4,True,51.7,4.53,4.4
Winterfell,24,2014-01-26,5.0,1.06,2014-03-26,iPhone,8.6,False,79.3,3.67,4.9
Winterfell,5,2014-01-18,4.5,1.0,2014-03-18,iPhone,0.0,False,50.0,4.2,5.0
Astapor,1,2014-01-24,5.0,1.0,2014-01-24,Android,0.0,True,100.0,3.32,5.0
Winterfell,2,2014-01-06,,1.0,2014-06-30,iPhone,0.0,True,100.0,18.33,5.0
Winterfell,0,2014-01-22,4.8,1.0,2014-06-16,Android,0.0,True,50.0,3.42,4.7
King's Landing,2,2014-01-17,4.4,1.0,2014-06-07,Android,0.0,False,28.6,3.7,4.9
Winterfell,4,2014-01-22,4.0,1.0,2014-02-07,iPhone,0.0,False,75.0,6.97,5.0
Winterfell,1,2014-01-19,5.0,1.0,2014-06-23,iPhone,0.0,False,100.0,8.5,3.7
Winterfell,6,2014-01-22,4.0,1.0,2014-06-29,Android,0.0,False,90.6,4.47,4.8
Winterfell,0,2014-01-08,,1.0,2014-04-14,iPhone,0.0,False,100.0,4.79,5.0
Astapor,5,2014-01-22,4.4,1.0,2014-01-25,Android,0.0,False,100.0,8.12,5.0
Astapor,0,2014-01-05,,1.13,2014-03-16,Android,50.0,False,50.0,3.14,5.0
Winterfell,5,2014-01-18,5.0,1.2,2014-02-16,iPhone,40.0,False,0.0,9.1,5.0
Astapor,1,2014-01-01,,1.0,2014-01-01,iPhone,0.0,False,100.0,1.48,5.0
Winterfell,1,2014-01-08,4.7,1.0,2014-04-17,Android,0.0,True,100.0,20.86,4.5
Winterfell,0,2014-01-01,3.0,1.5,2014-05-27,iPhone,50.0,False,100.0,2.1,5.0
Winterfell,0,2014-01-05,,1.0,2014-06-20,Android,0.0,False,100.0,1.88,5.0
Winterfell,2,2014-01-17,4.6,1.0,2014-05-21,iPhone,0.0,False,100.0,1.42,4.8
Winterfell,19,2014-01-11,4.7,1.02,2014-06-22,iPhone,1.9,True,65.4,1.9,4.8
Winterfell,10,2014-01-03,4.3,1.02,2014-06-19,iPhone,8.3,False,83.3,1.98,4.7
Winterfell,1,2014-01-17,5.0,1.0,2014-06-25,iPhone,0.0,True,75.0,14.98,4.5
Astapor,1,2014-01-12,5.0,1.0,2014-01-12,iPhone,0.0,False,0.0,5.16,1.0
Astapor,3,2014-01-24,4.6,1.0,2014-06-26,iPhone,0.0,False,25.0,5.09,5.0
Astapor,0,2014-01-05,,1.0,2014-02-21,iPhone,0.0,False,100.0,1.52,5.0
King's Landing,2,2014-01-18,5.0,1.0,2014-06-24,iPhone,0.0,True,100.0,3.93,5.0
Winterfell,7,2014-01-19,3.7,1.05,2014-06-29,iPhone,3.8,True,42.3,2.11,4.3
Winterfell,0,2014-01-08,5.0,1.0,2014-03-18,iPhone,0.0,True,100.0,22.13,5.0
Astapor,1,2014-01-01,,1.0,2014-01-01,Android,0.0,False,100.0,31.94,5.0
King's Landing,0,2014-01-05,4.4,1.08,2014-06-17,iPhone,11.3,True,67.9,3.29,4.7
Winterfell,1,2014-01-17,4.0,1.0,2014-01-18,Android,0.0,False,0.0,6.19,4.0
Winterfell,3,2014-01-19,4.9,1.0,2014-06-15,iPhone,0.0,False,22.2,4.0,5.0
Winterfell,2,2014-01-13,5.0,1.04,2014-06-15,Android,16.7,True,33.3,7.34,4.5
Astapor,0,2014-01-18,4.0,1.07,2014-06-28,Android,14.3,False,85.7,1.42,4.4
King's Landing,2,2014-01-24,5.0,1.04,2014-06-28,iPhone,16.7,False,83.3,1.71,5.0
Astapor,0,2014-01-07,3.0,1.0,2014-05-22,iPhone,0.0,True,100.0,2.26,5.0
King's Landing,0,2014-01-30,5.0,1.0,2014-06-22,iPhone,0.0,False,75.0,4.2,5.0
King's Landing,0,2014-01-26,2.7,1.0,2014-04-30,Android,0.0,True,75.0,25.34,5.0
King's Landing,0,2014-01-29,,1.0,2014-06-18,iPhone,0.0,False,100.0,1.45,5.0
Winterfell,0,2014-01-11,5.0,1.0,2014-03-04,Android,0.0,True,50.0,11.09,4.8
Astapor,1,2014-01-18,5.0,1.0,2014-01-19,Android,0.0,False,0.0,2.18,5.0
Winterfell,2,2014-01-20,5.0,1.0,2014-01-20,Android,0.0,False,100.0,17.12,5.0
Winterfell,0,2014-01-24,,1.0,2014-06-20,iPhone,0.0,False,100.0,2.1,5.0
Winterfell,2,2014-01-17,4.5,1.0,2014-01-18,iPhone,0.0,False,100.0,11.54,5.0
Winterfell,1,2014-01-18,4.5,1.0,2014-05-03,iPhone,0.0,False,50.0,9.52,5.0
Astapor,1,2014-01-06,4.0,1.0,2014-01-06,iPhone,0.0,False,100.0,28.12,5.0
Astapor,1,2014-01-24,5.0,1.0,2014-01-25,Android,0.0,False,0.0,3.62,5.0
Winterfell,1,2014-01-18,,2.25,2014-01-18,iPhone,100.0,False,0.0,2.35,5.0
King's Landing,7,2014-01-17,4.3,1.03,2014-06-29,iPhone,8.7,False,39.1,3.2,4.8
Winterfell,3,2014-01-18,4.0,1.17,2014-06-28,iPhone,15.4,False,23.1,2.96,4.3
Winterfell,1,2014-01-17,5.0,1.06,2014-06-28,iPhone,8.3,False,50.0,6.25,5.0
Astapor,0,2014-01-17,5.0,1.0,2014-05-11,iPhone,0.0,False,0.0,6.22,5.0
Astapor,0,2014-01-16,5.0,1.11,2014-04-06,iPhone,22.2,False,77.8,1.75,5.0
Winterfell,2,2014-01-02,5.0,1.0,2014-04-29,iPhone,0.0,True,66.7,8.11,5.0
Winterfell,0,2014-01-08,4.0,1.38,2014-04-12,iPhone,50.0,False,50.0,1.73,5.0
Winterfell,2,2014-01-20,4.3,1.0,2014-04-27,iPhone,0.0,False,50.0,7.17,5.0
Astapor,0,2014-01-30,5.0,1.06,2014-06-27,iPhone,11.1,True,55.6,3.93,5.0
Winterfell,1,2014-01-06,,1.08,2014-06-22,iPhone,33.3,False,66.7,5.4,5.0
King's Landing,0,2014-01-21,5.0,1.0,2014-03-22,iPhone,0.0,False,66.7,2.8200000000000003,3.7
Astapor,0,2014-01-26,,1.42,2014-06-08,iPhone,33.3,False,33.3,3.25,4.3
Winterfell,0,2014-01-06,5.0,1.0,2014-06-21,iPhone,0.0,True,50.0,2.16,5.0
Winterfell,0,2014-01-30,5.0,1.0,2014-06-15,iPhone,0.0,False,0.0,13.65,5.0
Astapor,2,2014-01-13,5.0,1.0,2014-01-18,iPhone,0.0,True,50.0,1.19,4.0
Winterfell,3,2014-01-15,5.0,1.0,2014-01-18,Android,0.0,False,100.0,6.84,5.0
Winterfell,0,2014-01-17,5.0,1.0,2014-04-14,Android,0.0,True,100.0,16.65,4.5
King's Landing,0,2014-01-11,,1.0,2014-06-19,Android,0.0,False,100.0,1.76,5.0
Winterfell,2,2014-01-06,4.8,1.0,2014-06-06,Android,0.0,False,78.6,1.99,4.8
Astapor,2,2014-01-11,5.0,1.15,2014-05-28,iPhone,20.0,True,80.0,6.28,5.0
Winterfell,3,2014-01-25,4.8,1.38,2014-06-08,iPhone,16.7,True,33.3,5.97,4.7
Winterfell,14,2014-01-10,4.0,1.03,2014-05-29,iPhone,2.6,False,100.0,2.05,4.7
Astapor,0,2014-01-25,,1.0,2014-05-21,Android,0.0,True,100.0,10.59,5.0
Winterfell,1,2014-01-06,5.0,1.0,2014-01-06,Android,0.0,False,100.0,3.64,5.0
Astapor,1,2014-01-17,5.0,1.0,2014-06-20,iPhone,0.0,True,50.0,3.42,4.8
Winterfell,3,2014-01-31,4.3,1.5,2014-05-26,iPhone,33.3,False,66.7,1.27,4.8
Winterfell,1,2014-01-10,5.0,5.0,2014-01-11,Android,100.0,False,100.0,3.37,5.0
Winterfell,5,2014-01-04,5.0,1.0,2014-06-14,Android,0.0,False,40.0,2.13,4.8
Astapor,0,2014-01-19,,1.25,2014-04-20,iPhone,100.0,False,0.0,1.9100000000000001,5.0
King's Landing,3,2014-01-16,5.0,1.25,2014-02-13,iPhone,33.3,False,100.0,12.08,5.0
Astapor,0,2014-01-30,4.0,1.0,2014-06-24,iPhone,0.0,True,100.0,25.67,5.0
Winterfell,4,2014-01-11,4.9,1.0,2014-06-21,iPhone,0.0,True,52.9,7.09,4.5
Astapor,2,2014-01-17,4.7,1.0,2014-05-14,iPhone,0.0,True,100.0,71.38,5.0
Astapor,0,2014-01-03,5.0,1.0,2014-05-25,Android,0.0,False,0.0,8.42,5.0
King's Landing,0,2014-01-13,5.0,1.0,2014-06-16,Android,0.0,True,100.0,1.07,4.5
Winterfell,0,2014-01-22,4.0,1.0,2014-06-29,iPhone,0.0,False,33.3,2.01,5.0
Winterfell,0,2014-01-09,2.5,1.0,2014-06-29,Android,0.0,True,37.5,4.27,4.9
Winterfell,18,2014-01-22,3.8,1.01,2014-06-30,iPhone,2.1,True,95.2,1.9300000000000002,4.3
Winterfell,5,2014-01-12,3.8,1.17,2014-06-29,iPhone,15.4,False,61.5,2.94,4.5
Winterfell,6,2014-01-23,4.9,1.0,2014-06-08,iPhone,0.0,True,81.0,5.15,4.7
King's Landing,2,2014-01-19,5.0,1.0,2014-01-19,iPhone,0.0,False,0.0,4.46,5.0
Astapor,2,2014-01-07,5.0,1.0,2014-01-09,iPhone,0.0,False,100.0,1.4,5.0
Winterfell,1,2014-01-24,5.0,1.0,2014-03-22,Android,0.0,False,20.0,7.89,5.0
Winterfell,1,2014-01-18,3.0,1.0,2014-05-17,Android,0.0,True,40.0,6.37,4.4
King's Landing,0,2014-01-04,4.8,1.0,2014-04-25,Android,0.0,False,100.0,1.5899999999999999,5.0
King's Landing,1,2014-01-07,4.8,1.0,2014-07-01,iPhone,0.0,True,91.7,3.62,4.8
Astapor,9,2014-01-07,4.3,1.01,2014-04-25,Android,4.0,True,92.0,2.61,4.9
Winterfell,2,2014-01-06,5.0,1.19,2014-06-01,Android,25.0,False,25.0,5.18,5.0
King's Landing,1,2014-01-11,4.7,1.0,2014-06-06,iPhone,0.0,True,83.3,9.79,5.0
Winterfell,2,2014-01-04,5.0,1.0,2014-06-22,iPhone,0.0,False,0.0,18.2,5.0
Winterfell,0,2014-01-25,,1.0,2014-05-16,iPhone,0.0,False,100.0,1.37,5.0
Winterfell,1,2014-01-15,4.0,1.0,2014-01-16,iPhone,0.0,True,100.0,8.86,5.0
Winterfell,2,2014-01-11,5.0,1.13,2014-03-19,Android,25.0,False,25.0,7.22,5.0
Winterfell,0,2014-01-09,5.0,2.0,2014-05-25,Android,100.0,False,0.0,2.49,5.0
Winterfell,0,2014-01-26,,1.0,2014-06-21,iPhone,0.0,False,33.3,9.65,4.7
Winterfell,5,2014-01-25,4.5,1.05,2014-02-15,Android,20.0,False,40.0,3.48,5.0
Winterfell,2,2014-01-03,5.0,1.0,2014-06-29,iPhone,0.0,True,0.0,13.65,5.0
King's Landing,0,2014-01-11,5.0,1.0,2014-06-16,iPhone,0.0,False,50.0,19.57,5.0
King's Landing,15,2014-01-07,4.1,1.08,2014-03-13,iPhone,5.9,False,100.0,4.2,4.7
Winterfell,9,2014-01-10,3.9,1.04,2014-06-29,iPhone,4.8,False,33.3,3.52,4.9
Winterfell,0,2014-01-13,5.0,1.0,2014-06-27,iPhone,0.0,True,100.0,3.13,4.2
Winterfell,1,2014-01-17,5.0,1.0,2014-01-19,,0.0,True,0.0,4.36,3.0
King's Landing,2,2014-01-30,4.0,1.0,2014-02-03,Android,0.0,False,100.0,13.47,5.0
King's Landing,14,2014-01-16,4.9,1.16,2014-06-30,iPhone,24.0,True,85.6,3.89,4.9
Winterfell,10,2014-01-24,3.3,1.0,2014-06-14,iPhone,0.0,False,51.1,1.3599999999999999,4.4
King's Landing,1,2014-01-19,5.0,1.0,2014-06-28,iPhone,0.0,True,66.7,1.29,4.8
Winterfell,0,2014-01-31,5.0,1.0,2014-04-27,Android,0.0,False,0.0,10.27,1.0
Astapor,1,2014-01-07,5.0,1.0,2014-01-08,Android,0.0,False,100.0,3.06,5.0
Winterfell,3,2014-01-29,5.0,1.0,2014-01-30,iPhone,0.0,True,100.0,2.37,4.7
Winterfell,0,2014-01-28,5.0,1.0,2014-03-02,iPhone,0.0,False,0.0,6.38,5.0
Winterfell,4,2014-01-19,5.0,1.0,2014-06-11,iPhone,0.0,True,43.8,3.52,4.8
Winterfell,2,2014-01-30,5.0,1.0,2014-02-08,Android,0.0,False,100.0,0.48,5.0
King's Landing,2,2014-01-10,,1.0,2014-06-07,iPhone,0.0,False,0.0,1.08,5.0
King's Landing,1,2014-01-18,,1.0,2014-01-19,Android,0.0,False,0.0,0.59,5.0
Astapor,1,2014-01-19,5.0,1.0,2014-01-21,Android,0.0,True,100.0,1.52,5.0
Winterfell,2,2014-01-11,5.0,1.0,2014-06-21,iPhone,0.0,False,0.0,5.04,5.0
Winterfell,0,2014-01-29,,1.0,2014-06-22,iPhone,0.0,False,66.7,9.9,5.0
Winterfell,9,2014-01-30,4.6,1.07,2014-05-23,iPhone,8.1,False,73.0,4.13,4.7
Astapor,1,2014-01-23,,1.0,2014-06-07,iPhone,0.0,True,100.0,6.05,5.0
Winterfell,5,2014-01-13,5.0,1.0,2014-01-16,iPhone,0.0,False,100.0,4.39,5.0
Winterfell,1,2014-01-04,5.0,1.0,2014-03-02,Android,0.0,False,0.0,3.59,5.0
Winterfell,0,2014-01-01,3.5,1.0,2014-05-19,Android,0.0,False,50.0,8.04,5.0
Astapor,1,2014-01-01,4.8,1.0,2014-03-29,Android,0.0,False,40.0,1.97,4.4
King's Landing,2,2014-01-17,5.0,1.38,2014-01-18,iPhone,50.0,False,100.0,1.9100000000000001,5.0
Astapor,2,2014-01-20,5.0,1.0,2014-01-26,iPhone,0.0,False,0.0,5.3,4.0
